id,lng,lat,name,regnumber,industry,reglocation,businessscope,phonenumber,email,regcapital,regstatus,reginstitute,legalpersonname,approvedtime,estiblishtime,totime,updatetimes,companyorgtype,base,actualcapital,orgapprovedinstitute,orgnumber,branchcount,investcount,comabnoinfo,companybidcount,copyrightregcount,investorcount,empcount,staffcount,comchaninfocount,annurepyear,comabnoinfocount,patentcount,lawsuitcount,bondcount,tmcount,investorlist,stafflist,stafflisttypejoin
331712216,104.7094361,31.499056,四川融圆聚能科技有限责任公司,5.11E+14,科技推广和应用服务业,绵阳市绵山路64号（绵阳市科创园区园艺街二十号孵化大楼B507）,科学仪器、光电子器件和设备、光学元器件、先进材料、新能源产品及系统、自动化产品及系统、大型科学工程的咨询、设计、制造、集成、销售、维护、维修、技术培训、技术改造、相关检测服务；知识产权经营和高新技术项目孵化；现代办公设备、消耗材料、电子产品、仪器仪表、电器设备、机电产品、医疗设备配件的销售、服务。（以上项目不含国家许可项目）,0816-2485252,,760,存续,四川省科学城工商行政管理局,唐永建,1.42E+12,1.31E+12,3.25E+13,1.48E+12,有限责任公司（非自然人投资或控股的法人独资）,sc,,,,0,4,0,0,0,1,0,3,2,3,0,0,0,0,0,"中国工程物理研究院激光聚变研究中心,","王燕,唐晓东,唐永建,","监事 ,总经理 ,执行董事 ,"
331712903,104.764867,31.517945,中国工程物理研究院激光聚变研究中心,,,,,,,,,,,,,,,,,,,,0,1,0,0,3,0,0,0,0,0,0,674,0,0,0,,,
332698438,104.705519,31.50470126,绵阳菲纳理科技有限责任公司,5.11E+14,仪器仪表制造业,绵阳市泗王庙巷28号B栋313-314号,量热分析仪表、石油探测设备、电子测量与自动控制、射频电子产品研制、生产、销售。,13608119239,,500,存续,四川省绵阳市涪城区工商行政管理局,张国良,1.40E+12,1.25E+12,2.83E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,3,0,2,0,3,0,0,0,0,0,"赵细文,张小隆,张国良,","张国良,张小隆,","执行董事 ,监事 ,"
333474658,102.8991597,30.36748094,四川神光石英科技有限公司,5.11E+14,批发业,江油工业园区创元路南段科技孵化园,石英玻璃、光学玻璃、镀膜玻璃、特种玻璃的技术研发及技术咨询服务；石英玻璃、光学玻璃、镀膜玻璃、特种玻璃、玻璃生产设备的销售及进出口，但国家限定公司经营及禁止进出口的商品除外；通用仪器仪表的研发、生产、销售；电子产品的销售。（以上经营范围国家限制或禁止经营的除外，需经有关部门批准的，必须取得相关批准后，按照批准的事项开展生产经营活动）。,0816-2497294,346669550@qq.com,4000,存续,四川省绵阳市江油市工商行政管理局,尹英遂,1.47E+12,1.35E+12,3.25E+13,1.48E+12,其他有限责任公司,sc,,,,0,1,0,0,0,4,0,8,8,3,0,7,0,0,4,"蒋立新,张国武,四川久远投资控股集团有限公司,四川融圆聚能科技有限责任公司,","张静,戴亚平,唐晓东,张国武,蒋立新,董琳琳,靳建立,尹英遂,","董事 ,董事 ,监事 ,监事 ,董事兼总经理 ,监事 ,董事 ,董事长 ,"
334728305,102.8991597,30.36748094,四川自胜机电设备有限责任公司,5.11E+14,专用设备制造业,安县工业园（界牌镇永丰村6组）,机电设备制造、安装；模具、量具设计、制造；机械工程设计、制造、安装；汽车、摩托车零部件开发、生产、销售；节能环保产品的研发、生产；工程塑料加工、销售。,0816-7132999,sc_zsjd@163.com,1000,存续,四川省绵阳市安县工商行政管理局,李晓川,1.45E+12,1.33E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,0,2,1,3,0,9,0,0,3,"李晓东,李晓川,","李晓东,李晓川,","监事 ,执行董事 ,"
335806228,104.705519,31.50470126,绵阳西磁磁电有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳高新区滨河北路西段268号,稀土销售，磁、电、机械及其综合装置、电子及电力电子控制装置、成套专用设备制造，系统集成，磁性材料与器件、电子材料与器件、磁性保健产品、机械电子产品、稀土永磁电机的研究、开发、生产、销售与技术服务，货物、技术进出口（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,0816-2554306,xccd_7@126.com,2453,存续,四川省绵阳市工商局高新分局,陈浩,1.46E+12,1.01E+12,3.25E+13,1.48E+12,其他有限责任公司,sc,,,,0,0,0,0,0,3,1,5,5,3,0,8,1,0,1,"赵导文,绵阳西磁科技有限公司,深圳市鑫高益磁材有限公司,","陈浩,赵淳,金秀刚,赵导文,罗旗,","董事长 ,董事 ,董事兼总经理 ,董事 ,监事 ,"
335851784,104.705519,31.50470126,绵阳西磁磁业有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳高新区火炬西街北段81号,"磁性材料与器件、电子材料与器件、机械电子产品、永磁电机及零部件的研究、开发、生产、销售及技术服务,货物、技术进出口（法律、法规禁止项目除外，限制项目凭许可证经营）。",0816-2546108,heyongxing@westem-magnet.com,183.3,存续,四川省绵阳市工商局高新分局,周永川,1.46E+12,1.02E+12,1.66E+12,1.47E+12,其他有限责任公司,sc,,,,0,0,0,0,0,29,0,2,1,3,0,0,0,0,0,"田小林,何昌友,唐先全,刘明生,易冬梅,王慎川,帖晓宁,陈果,何遵强,黄维斌,柏林,谢文秀,刘伟军,王军,何军,肖军,曾德群,徐岳弘,邓小波,吴玲,李平,李长春,邱春俊,李方平,何永兴,张云鸿,李浩,沈安国,绵阳西磁科技有限公司,","王敬东,周永川,","监事 ,执行董事 ,"
335976763,104.7819129,31.51586959,绵阳万众汽配有限责任公司,5.11E+14,汽车制造业,绵阳市游仙西路59号,汽车用空气滤清器及其它汽车零部件的开发、生产、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0816-6283125,wanzhongqp@126.com,290.96,存续,四川省绵阳市游仙区工商行政管理局,黄朝永,1.46E+12,1.01E+12,1.64E+12,1.47E+12,其他有限责任公司,sc,,,,0,0,0,0,0,38,0,1,0,3,0,1,0,0,0,"韩淑琴,王莉,赵滨生,李智,龚淑秀,王敏,辜晓斌,帅勇,杨运忠,杨涛,黄敏,周佑勇,贾秀红,孙元清,雷建蓉,张树生,曾兵,康涛,蒲玉玲,陈富芳,杨荣生,阴建龙,何荣伟,廖世建,石其明,罗勇,胥勇,卓桂林,李晓华,陈宜殊,黄烈荣,王波,宋萍,李秀蓉,江彬,杨德菊,钟林琼,四川建安工业有限责任公司（5131001800119）,","黄朝永,","董事长 ,"
342941762,104.705519,31.50470126,绵阳市康特斯电子有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳科创园区,"集成电路、电子元器件、电子产品及五金交电产品的设计、研发、生产、加工、销售及技术咨询服务 、货物进出口业务（国家明令禁止及特种许可的除外）,文体用品、化工用品（不含危险化学品）。",15983692244,,200,存续,四川省绵阳市工商行政管理局,周锐,1.41E+12,1.18E+12,1.82E+12,1.47E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,4,0,3,0,3,0,0,1,0,0,"李文华,周锐,岳艳梅,陈进平,","周锐,陈进平,沙祥虎,","执行董事兼总经理 ,其他人员 ,监事 ,"
356819222,104.705519,31.50470126,绵阳恒持金属设备有限公司,5.11E+14,电气机械和器材制造业,绵阳市游仙区游仙西路70号,环卫器材、公路设施、电器成套设备开发、生产、销售，机柜、箱柜生产、销售，电子产品、五金工具销售，通讯设备的生产、销售。（以上经营范围不含前置许可项目，依法需经相关部门批准的，凭其批准文件经营）,2532536,1874305866@QQ.COM,100,存续,四川省绵阳市游仙区工商行政管理局,黄名清,1.44E+12,1.30E+12,1.93E+12,1.47E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,20,3,10,3,0,0,0,0,0,"汪小聪,黄名清,","汪雪琴,黄名清,汪小聪,","监事 ,执行董事 ,经理 ,"
394211412,104.7884669,31.51313826,绵阳市维博电子有限责任公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳市游仙区游仙东路98号,电工仪器仪表、电子工业专用设备、缝制机械、核子及核辐射测量仪器、工业自动控制系统装置、其他计算机及软件的研发、制造、销售、技术服务及进出口业务。（以上经营范围不含前置许可项目，依法需经相关部门批准的，凭其批准文件经营）,0816-2270570,wbdzzgb@126.com,6386.61,存续,四川省绵阳市游仙区工商行政管理局,刘勇,1.45E+12,9.72E+11,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,1,0,0,0,26,7,0,16,6,3,0,115,0,0,2,"王伟,阮赐元,段武堂,南方工业资产管理有限责任公司,绵阳久盛科技创业投资有限公司,四川省绵阳西南自动化研究所,绵阳威盛创新创业股权投资基金（有限合伙）,","刘勇,王伟,刘伟,李东,刘润红,周勇,马波,李凤明,王能,吴昊天,项麟,席敏,石航飞,彭正红,阮赐元,王景倩,","董事长 ,监事 ,副总经理 ,董事兼总经理 ,其他人员 ,董事 ,监事 ,董事 ,副总经理 ,董事 ,董事 ,监事 ,副总经理 ,监事 ,董事 ,监事 ,"
398106593,104.705519,31.50470126,绵阳知觉科技股份有限公司,5.11E+14,科技推广和应用服务业,安县创业服务中心,计算机软件设计、开发、销售，工业、矿山、生物、环境检测与控制仪器、设备及系统的研发、制造、销售，技术咨询、服务及合作，货物进出口、技术进出口（法律、法规禁止项目除外，限制项目凭许可证经营）；信息系统集成，数据处理和存储服务，互联网信息服务（取得许可证后方可经营），工程技术研究和试验发展技术咨询服务，游戏厅、网吧（限分公司经营、取得许可证后方可经营），动漫游戏开发、销售。,18148060445,1181592577@qq.com,1000,存续,四川省绵阳市工商行政管理局,刘先勇,1.42E+12,1.11E+12,3.25E+13,1.48E+12,其他股份有限公司(非上市),sc,,,,0,2,0,0,0,13,19,10,12,3,0,0,1,0,14,"夏华,刘先勇,乐莉,余艇,蒋美荣,葛向兵,赵昌健,李谷力,魏长江,李良杰,王永健,周彬,绵阳先觉股权投资管理中心,","周彬,魏长江,刘振旺,王永健,夏华,蒋美荣,赵昌健,刘先勇,乐莉,李谷力,","董事 ,监事 ,监事 ,董事 ,董事 ,董事 ,董事 ,董事长兼总经理 ,董事 ,监事 ,"
398196790,104.726322,31.543253,四川瑞立安光学精密机械有限公司,5.11E+14,仪器仪表制造业,绵阳市游仙区石马机电产业园,光机电系统及产品的设计、研发、制造、销售及技术开发、技术咨询、技术服务、技术转让；光学元件加工，钣金加工，机械加工。（以上经营范围不含前置许可项目，依法需经相关部门批准的，凭其批准文件经营）,0816-2660068,146063982@qq.com,100,存续,四川省绵阳市游仙区工商行政管理局,贾晓川,1.41E+12,1.39E+12,3.25E+13,1.48E+12,其他有限责任公司,sc,,,,0,0,0,0,0,3,7,3,1,2,0,0,0,0,0,"吴学成,贾晓川,宁波海恩光电仪器有限责任公司,","解芳,贾晓川,雷伟国,","监事 ,总经理 ,执行董事 ,"
398897547,104.705519,31.50470126,绵阳思创磁业有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳高新区火炬西街北段81号,"磁性材料与器件、电子材料与器件、机械电子设备、电子产品、计算机设备的开发、生产、销售,货物进出口（国家法律、法规禁止项目除外，限制项目凭许可经营）。",0816-2544539,strongmag@sohu.com,52.7,存续,四川省绵阳市工商局高新分局,赵淳,1.40E+12,1.01E+12,1.64E+12,1.48E+12,有限责任公司（自然人投资或控股的法人独资）,sc,,,,0,0,0,0,0,1,5,4,0,3,0,0,0,0,0,"绵阳西磁科技有限公司,","赵刚,王永强,陈彪,赵淳,","监事 ,董事 ,总经理 ,执行董事 ,"
420015666,104.705519,31.50470126,绵阳天羽航科技有限公司,5.11E+14,科技推广和应用服务业,绵阳市西南科技大学国家大学科技园,航模技术开发、销售及技术服务，航拍技术指导，无人机技术开发。(以上经营范围，需许可、备案的取得许可、备案后经营，需资质的凭资质经营)***,0816-6080663,uav@tyhfly.com,10,存续,四川省绵阳市涪城区工商行政管理局,谢福林,1.46E+12,1.38E+12,2.02E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,8,0,3,0,3,0,1,0,0,1,"李伯宇,孟春潮,彭秋生,张哲,谢福林,王云桃,刘畅,胡浩,","谢福林,刘畅,彭秋生,","执行董事 ,监事 ,总经理 ,"
488323061,104.705519,31.50470126,绵阳天眼激光科技有限公司,5.11E+14,研究和试验发展,绵阳科创园区创业大道中段237号,激光雷达及相关电子产品研发、生产、销售，工程测量，摄影测量与遥感（丙级），提供测绘技术服务及相关行业软件开发，贸易进出口（以上项目涉及国家禁止项目除外，限制项目凭许可证经营）。,0816-5022288,303781616@qq.com,3756.0976,存续,四川省绵阳市工商行政管理局,刘学涌,1.45E+12,1.28E+12,3.25E+13,1.48E+12,其他有限责任公司,sc,,,,0,1,0,0,8,3,2,12,7,3,0,6,0,0,0,"四川省科学城久利科技实业有限责任公司,中物功能材料研究院有限公司,中国工程物理研究院建筑设计院,","雷蕾,王欣,赵小宁,李红波,唐丹,傅飞,罗雪燕,潘文武,钟庆国,陈门雪,颜佳荣,刘学涌,","监事 ,董事 ,监事 ,董事 ,董事兼总经理 ,董事 ,董事 ,监事 ,董事 ,董事 ,董事 ,董事长 ,"
490892987,104.705519,31.50470126,绵阳德华磁材有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳市游仙区石马镇翠屏村三社（石马工业园）,磁性材料及其元器件的研发、生产和销售及其产品的进出口贸易（国家限制和禁止的除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,13096122573,39980496@qq.com,200,存续,四川省绵阳市游仙区工商行政管理局,钟宣平,1.47E+12,1.12E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,0,2,6,3,0,3,0,0,0,"钟宣平,魏瑞,","魏瑞,钟宣平,","监事 ,执行董事 ,"
495842666,102.8991597,30.36748094,四川中物裕邦科技有限公司,5.11E+14,科技推广和应用服务业,绵阳市游仙区绵山路64号,安全应急产品、电子信息产品、工业电气设备、新材料的研发、设计、生产、销售及相关技术咨询、技术转让、技术推广服务；计算机系统服务，基础软件服务，应用软件服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2489082,zwybhr@qq.com,500,存续,四川省绵阳市游仙区工商行政管理局,韩红军,1.47E+12,1.37E+12,2.32E+12,1.48E+12,其他有限责任公司,sc,,,,0,0,0,0,0,3,3,8,2,3,0,3,0,0,2,"四川省科学城海天实业有限公司,北京瑞德裕邦科技有限公司,四川中物富威电子科技股份有限公司,","李建,徐萍,梁毅,韩红军,吴寒冬,吴雪琳,姬太涛,杨德仪,","董事 ,监事 ,董事 ,董事长兼总经理 ,董事 ,监事 ,董事 ,监事 ,"
578255662,104.705519,31.50470126,绵阳柏瑞电子有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳市经开区塘汛镇洪恩村（长虹配套产业园105号）,电子零件、电连接器及线束的设计、制造、销售；高密度精密零件、精密模具设计、制造、销售，进出口贸易（限公司经营范围内项目）。(以上经营范围：国家禁止的不得经营；涉及专项许可事项的，必须取得专项许可后在许可范围和时效内经营)***,13035690770,,50,存续,四川省绵阳市工商行政管理局,杨晓晖,1.30E+12,1.09E+12,1.76E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,1,0,0,0,2,0,1,0,3,0,0,1,0,0,"杨晓晖,安传凤,","杨晓晖,","执行董事 ,"
